dv - | INFO flwr 2024-10-27 17:16:56,372 | server_app.py:97 | file writing: True
dv - | INFO flwr 2024-10-27 17:16:56,372 | server_app.py:98 | running in fed_adaptive
dv - | INFO flwr 2024-10-27 17:16:56,372 | server_app.py:99 | min num clients 2
dv - | INFO flwr 2024-10-27 17:16:56,372 | server_app.py:100 | num server rounds 200
dv - | INFO flwr 2024-10-27 17:16:56,372 | server_app.py:101 | config num local epochs 10
dv - | INFO flwr 2024-10-27 17:16:56,372 | server_app.py:102 | advanced logging False
dv - | INFO flwr 2024-10-27 17:16:56,372 | server_app.py:103 | partition: dirichlet
dv - | INFO flwr 2024-10-27 17:16:56,372 | server_app.py:104 | fraction: 16
dv - | INFO flwr 2024-10-27 17:16:56,372 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-10-27 17:16:56,373 | app.py:79 | 
dv - | INFO flwr 2024-10-27 17:16:56,373 | server.py:92 | [INIT]
dv - | INFO flwr 2024-10-27 17:16:56,373 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-10-27 17:16:56,373 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-10-27 17:16:56,373 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-10-27 17:16:56,373 | server.py:112 | 
dv - | INFO flwr 2024-10-27 17:16:56,373 | server.py:113 | [ROUND 1]
dv - | INFO flwr 2024-10-27 17:16:56,374 | server.py:226 | configure_fit: strategy sampled 26 clients (out of 400)
dv - | DEBUG flwr 2024-10-27 17:17:01,246 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-10-27 17:17:01,247 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-10-27 17:17:09,183 | server.py:240 | aggregate_fit: received 26 results and 0 failures
dv - | INFO flwr 2024-10-27 17:17:09,193 | server.py:178 | configure_evaluate: strategy sampled 26 clients (out of 400)
dv - | INFO flwr 2024-10-27 17:17:09,408 | server.py:192 | aggregate_evaluate: received 26 results and 0 failures
dv - | INFO flwr 2024-10-27 17:17:09,408 | fed_custom.py:232 | aggregated accuracy: 0.07418856259659969
dv - | INFO flwr 2024-10-27 17:17:09,408 | server.py:112 | 
dv - | INFO flwr 2024-10-27 17:17:09,408 | server.py:113 | [ROUND 2]
dv - | INFO flwr 2024-10-27 17:17:09,408 | server.py:226 | configure_fit: strategy sampled 26 clients (out of 400)
dv - | INFO flwr 2024-10-27 17:17:10,529 | server.py:240 | aggregate_fit: received 26 results and 0 failures
dv - | INFO flwr 2024-10-27 17:17:10,537 | server.py:178 | configure_evaluate: strategy sampled 26 clients (out of 400)
dv - | INFO flwr 2024-10-27 17:17:10,750 | server.py:192 | aggregate_evaluate: received 26 results and 0 failures
dv - | INFO flwr 2024-10-27 17:17:10,750 | fed_custom.py:232 | aggregated accuracy: 0.12198795180722892
dv - | INFO flwr 2024-10-27 17:17:10,750 | server.py:112 | 
dv - | INFO flwr 2024-10-27 17:17:10,750 | server.py:113 | [ROUND 3]
dv - | INFO flwr 2024-10-27 17:17:10,750 | server.py:226 | configure_fit: strategy sampled 24 clients (out of 400)
dv - | INFO flwr 2024-10-27 17:17:11,769 | server.py:240 | aggregate_fit: received 24 results and 0 failures
dv - | INFO flwr 2024-10-27 17:17:11,777 | server.py:178 | configure_evaluate: strategy sampled 24 clients (out of 400)
dv - | INFO flwr 2024-10-27 17:17:11,886 | server.py:192 | aggregate_evaluate: received 24 results and 0 failures
dv - | INFO flwr 2024-10-27 17:17:11,886 | fed_custom.py:232 | aggregated accuracy: 0.11920529801324503
dv - | INFO flwr 2024-10-27 17:17:11,886 | server.py:112 | 
dv - | INFO flwr 2024-10-27 17:17:11,886 | server.py:113 | [ROUND 4]
