dv - | INFO flwr 2024-11-12 00:18:28,761 | server_app.py:105 | file writing: True
dv - | INFO flwr 2024-11-12 00:18:28,761 | server_app.py:106 | running in fed_ftrim
dv - | INFO flwr 2024-11-12 00:18:28,761 | server_app.py:107 | min num clients 2
dv - | INFO flwr 2024-11-12 00:18:28,761 | server_app.py:108 | num server rounds 200
dv - | INFO flwr 2024-11-12 00:18:28,761 | server_app.py:109 | config num local epochs 3
dv - | INFO flwr 2024-11-12 00:18:28,761 | server_app.py:110 | advanced logging False
dv - | INFO flwr 2024-11-12 00:18:28,761 | server_app.py:111 | partition: dirichlet
dv - | INFO flwr 2024-11-12 00:18:28,761 | server_app.py:112 | fraction: 2
dv - | INFO flwr 2024-11-12 00:18:28,761 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-11-12 00:18:28,762 | app.py:79 | 
dv - | INFO flwr 2024-11-12 00:18:28,762 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-12 00:18:28,762 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-12 00:18:28,762 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-12 00:18:28,762 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-12 00:18:28,762 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:28,762 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-12 00:18:28,762 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:18:28,762 | fed_custom.py:200 | configure_fit: strategy returns 7 out of range 26 and round 13
dv - | INFO flwr 2024-11-12 00:18:28,762 | server.py:226 | configure_fit: strategy sampled 7 clients (out of 50)
dv - | DEBUG flwr 2024-11-12 00:18:31,008 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-12 00:18:31,008 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-12 00:18:36,008 | server.py:240 | aggregate_fit: received 7 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:36,011 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:39,125 | server.py:192 | aggregate_evaluate: received 50 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:39,125 | fed_custom.py:294 | aggregated accuracy: 0.09928158052284973
dv - | INFO flwr 2024-11-12 00:18:39,126 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:39,126 | server.py:113 | [ROUND 2]
dv - | DEBUG flwr 2024-11-12 00:18:39,126 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:18:39,126 | fed_custom.py:200 | configure_fit: strategy returns 7 out of range 26 and round 13
dv - | INFO flwr 2024-11-12 00:18:39,126 | server.py:226 | configure_fit: strategy sampled 7 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:40,329 | server.py:240 | aggregate_fit: received 7 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:40,331 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:40,738 | server.py:192 | aggregate_evaluate: received 50 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:40,738 | fed_custom.py:294 | aggregated accuracy: 0.09928158052284973
dv - | INFO flwr 2024-11-12 00:18:40,738 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:40,738 | server.py:113 | [ROUND 3]
dv - | DEBUG flwr 2024-11-12 00:18:40,738 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:18:40,738 | fed_custom.py:200 | configure_fit: strategy returns 5 out of range 24 and round 12
dv - | INFO flwr 2024-11-12 00:18:40,738 | server.py:226 | configure_fit: strategy sampled 5 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:41,642 | server.py:240 | aggregate_fit: received 5 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:41,644 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:42,051 | server.py:192 | aggregate_evaluate: received 50 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:42,051 | fed_custom.py:294 | aggregated accuracy: 0.11025743364597884
dv - | INFO flwr 2024-11-12 00:18:42,052 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:42,052 | server.py:113 | [ROUND 4]
dv - | DEBUG flwr 2024-11-12 00:18:42,052 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:18:42,052 | fed_custom.py:200 | configure_fit: strategy returns 6 out of range 24 and round 12
dv - | INFO flwr 2024-11-12 00:18:42,052 | server.py:226 | configure_fit: strategy sampled 6 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:43,455 | server.py:240 | aggregate_fit: received 6 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:43,456 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
