dv - | INFO flwr 2024-11-12 00:18:30,744 | server_app.py:105 | file writing: True
dv - | INFO flwr 2024-11-12 00:18:30,745 | server_app.py:106 | running in fed_final
dv - | INFO flwr 2024-11-12 00:18:30,745 | server_app.py:107 | min num clients 2
dv - | INFO flwr 2024-11-12 00:18:30,745 | server_app.py:108 | num server rounds 200
dv - | INFO flwr 2024-11-12 00:18:30,745 | server_app.py:109 | config num local epochs 3
dv - | INFO flwr 2024-11-12 00:18:30,745 | server_app.py:110 | advanced logging False
dv - | INFO flwr 2024-11-12 00:18:30,745 | server_app.py:111 | partition: dirichlet
dv - | INFO flwr 2024-11-12 00:18:30,745 | server_app.py:112 | fraction: 2
dv - | INFO flwr 2024-11-12 00:18:30,745 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-11-12 00:18:30,745 | app.py:79 | 
dv - | INFO flwr 2024-11-12 00:18:30,745 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-12 00:18:30,745 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-12 00:18:30,745 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-12 00:18:30,745 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-12 00:18:30,745 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:30,745 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-12 00:18:30,745 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:18:30,745 | fed_custom.py:200 | configure_fit: strategy returns 8 out of range 26 and round 13
dv - | INFO flwr 2024-11-12 00:18:30,746 | server.py:226 | configure_fit: strategy sampled 8 clients (out of 50)
dv - | DEBUG flwr 2024-11-12 00:18:32,944 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-12 00:18:32,944 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-12 00:18:37,545 | server.py:240 | aggregate_fit: received 8 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:37,549 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:40,764 | server.py:192 | aggregate_evaluate: received 50 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:40,764 | fed_custom.py:294 | aggregated accuracy: 0.0983835561764119
dv - | INFO flwr 2024-11-12 00:18:40,764 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:40,764 | server.py:113 | [ROUND 2]
dv - | DEBUG flwr 2024-11-12 00:18:40,764 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:18:40,764 | fed_custom.py:200 | configure_fit: strategy returns 7 out of range 26 and round 13
dv - | INFO flwr 2024-11-12 00:18:40,764 | server.py:226 | configure_fit: strategy sampled 7 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:41,767 | server.py:240 | aggregate_fit: received 7 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:41,770 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:42,182 | server.py:192 | aggregate_evaluate: received 50 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:42,183 | fed_custom.py:294 | aggregated accuracy: 0.09688684893234883
dv - | INFO flwr 2024-11-12 00:18:42,183 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:42,183 | server.py:113 | [ROUND 3]
dv - | DEBUG flwr 2024-11-12 00:18:42,183 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:18:42,183 | fed_custom.py:200 | configure_fit: strategy returns 4 out of range 24 and round 12
dv - | INFO flwr 2024-11-12 00:18:42,183 | server.py:226 | configure_fit: strategy sampled 4 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:43,186 | server.py:240 | aggregate_fit: received 4 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:43,188 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:43,609 | server.py:192 | aggregate_evaluate: received 50 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:43,610 | fed_custom.py:294 | aggregated accuracy: 0.09928158052284973
dv - | INFO flwr 2024-11-12 00:18:43,610 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:43,610 | server.py:113 | [ROUND 4]
dv - | DEBUG flwr 2024-11-12 00:18:43,610 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:18:43,610 | fed_custom.py:200 | configure_fit: strategy returns 7 out of range 24 and round 12
dv - | INFO flwr 2024-11-12 00:18:43,610 | server.py:226 | configure_fit: strategy sampled 7 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:44,615 | server.py:240 | aggregate_fit: received 7 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:44,617 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:45,126 | server.py:192 | aggregate_evaluate: received 50 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:45,126 | fed_custom.py:294 | aggregated accuracy: 0.11285172620235481
dv - | INFO flwr 2024-11-12 00:18:45,126 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:45,126 | server.py:113 | [ROUND 5]
dv - | DEBUG flwr 2024-11-12 00:18:45,127 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:18:45,127 | fed_custom.py:200 | configure_fit: strategy returns 8 out of range 38 and round 19
dv - | INFO flwr 2024-11-12 00:18:45,127 | server.py:226 | configure_fit: strategy sampled 8 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:46,131 | server.py:240 | aggregate_fit: received 8 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:46,134 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:46,646 | server.py:192 | aggregate_evaluate: received 50 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:46,646 | fed_custom.py:294 | aggregated accuracy: 0.10007982438635003
dv - | INFO flwr 2024-11-12 00:18:46,646 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:46,646 | server.py:113 | [ROUND 6]
dv - | DEBUG flwr 2024-11-12 00:18:46,646 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:18:46,646 | fed_custom.py:200 | configure_fit: strategy returns 9 out of range 30 and round 15
dv - | INFO flwr 2024-11-12 00:18:46,646 | server.py:226 | configure_fit: strategy sampled 9 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:47,850 | server.py:240 | aggregate_fit: received 9 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:47,853 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:48,364 | server.py:192 | aggregate_evaluate: received 50 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:48,364 | fed_custom.py:294 | aggregated accuracy: 0.1442825783276791
dv - | INFO flwr 2024-11-12 00:18:48,364 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:48,364 | server.py:113 | [ROUND 7]
dv - | DEBUG flwr 2024-11-12 00:18:48,364 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:18:48,364 | fed_custom.py:200 | configure_fit: strategy returns 7 out of range 26 and round 13
dv - | INFO flwr 2024-11-12 00:18:48,364 | server.py:226 | configure_fit: strategy sampled 7 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:49,466 | server.py:240 | aggregate_fit: received 7 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:49,469 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:49,993 | server.py:192 | aggregate_evaluate: received 50 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:49,993 | fed_custom.py:294 | aggregated accuracy: 0.10217521452803832
dv - | INFO flwr 2024-11-12 00:18:49,993 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:49,993 | server.py:113 | [ROUND 8]
dv - | DEBUG flwr 2024-11-12 00:18:49,993 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:18:49,993 | fed_custom.py:200 | configure_fit: strategy returns 6 out of range 16 and round 8
dv - | INFO flwr 2024-11-12 00:18:49,993 | server.py:226 | configure_fit: strategy sampled 6 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:50,896 | server.py:240 | aggregate_fit: received 6 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:50,898 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
dv - | INFO flwr 2024-11-12 00:18:51,417 | server.py:192 | aggregate_evaluate: received 50 results and 0 failures
dv - | INFO flwr 2024-11-12 00:18:51,417 | fed_custom.py:294 | aggregated accuracy: 0.10097784873278787
dv - | INFO flwr 2024-11-12 00:18:51,417 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:18:51,417 | server.py:113 | [ROUND 9]
dv - | DEBUG flwr 2024-11-12 00:18:51,417 | fed_custom.py:174 | SMART sample
