dv - | INFO flwr 2024-11-11 00:30:33,884 | server_app.py:105 | file writing: True
dv - | INFO flwr 2024-11-11 00:30:33,884 | server_app.py:106 | running in fed_ftrim
dv - | INFO flwr 2024-11-11 00:30:33,884 | server_app.py:107 | min num clients 2
dv - | INFO flwr 2024-11-11 00:30:33,885 | server_app.py:108 | num server rounds 50
dv - | INFO flwr 2024-11-11 00:30:33,885 | server_app.py:109 | config num local epochs 1
dv - | INFO flwr 2024-11-11 00:30:33,885 | server_app.py:110 | advanced logging False
dv - | INFO flwr 2024-11-11 00:30:33,885 | server_app.py:111 | partition: dirichlet
dv - | INFO flwr 2024-11-11 00:30:33,885 | server_app.py:112 | fraction: 2
dv - | INFO flwr 2024-11-11 00:30:33,885 | app.py:74 | Starting Flower ServerApp, config: num_rounds=50, no round_timeout
dv - | INFO flwr 2024-11-11 00:30:33,885 | app.py:79 | 
dv - | INFO flwr 2024-11-11 00:30:33,885 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-11 00:30:33,885 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-11 00:30:33,885 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-11 00:30:33,885 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-11 00:30:33,885 | server.py:112 | 
dv - | INFO flwr 2024-11-11 00:30:33,885 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-11 00:30:33,885 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-11 00:30:33,885 | fed_custom.py:200 | configure_fit: strategy returns 2 out of range 10 and round 5
dv - | INFO flwr 2024-11-11 00:30:33,885 | server.py:226 | configure_fit: strategy sampled 2 clients (out of 20)
dv - | DEBUG flwr 2024-11-11 00:30:37,387 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-11 00:30:37,387 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-11 00:30:41,685 | server.py:240 | aggregate_fit: received 2 results and 0 failures
dv - | INFO flwr 2024-11-11 00:30:41,686 | server.py:178 | configure_evaluate: strategy sampled 20 clients (out of 20)
dv - | INFO flwr 2024-11-11 00:30:45,199 | server.py:192 | aggregate_evaluate: received 20 results and 0 failures
dv - | INFO flwr 2024-11-11 00:30:45,199 | fed_custom.py:294 | aggregated accuracy: 0.09941053052252972
dv - | INFO flwr 2024-11-11 00:30:45,199 | server.py:112 | 
dv - | INFO flwr 2024-11-11 00:30:45,199 | server.py:113 | [ROUND 2]
dv - | DEBUG flwr 2024-11-11 00:30:45,199 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-11 00:30:45,199 | fed_custom.py:200 | configure_fit: strategy returns 3 out of range 11 and round 5
dv - | INFO flwr 2024-11-11 00:30:45,199 | server.py:226 | configure_fit: strategy sampled 3 clients (out of 20)
dv - | INFO flwr 2024-11-11 00:30:46,002 | server.py:240 | aggregate_fit: received 3 results and 0 failures
