round,accuracy,count
1,0.09798443424466174,3
2,0.10367192177210138,3
3,0.1707244063061265,3
4,0.22600279385352226,3
5,0.22141289163839553,8
6,0.2284973059269607,6
7,0.2178207942526442,6
8,0.28118140091798044,3
9,0.2664138894432249,3
10,0.2685092795849132,4
11,0.2639193773697865,4
12,0.29425264418279784,3
13,0.29515066852923566,4
14,0.28018359608860505,4
15,0.18788664937138297,3
16,0.28656954699660747,2
17,0.3258830572739972,5
18,0.303931351027739,3
19,0.3794651766114548,5
20,0.33875473957293956,4
21,0.3584114947116344,5
22,0.3979245659548992,4
23,0.3158052284973059,3
24,0.4194771502694073,5
25,0.34813410496906805,2
26,0.32378766713230894,4
27,0.3451406904809419,3
28,0.3708840550788266,8
29,0.3804629814408302,5
30,0.3817601277190182,5
31,0.4086010776292157,4
32,0.42805827180203554,4
33,0.4063061265216524,3
34,0.4220714428257833,4
35,0.4191778088205947,5
36,0.4481141488724805,3
37,0.37427659149870285,3
38,0.32488525244462185,3
39,0.42496507683097184,4
40,0.4059070045899022,4
41,0.3917381760127719,5
42,0.3717820794252644,2
43,0.34743564158850526,5
44,0.443923368589104,3
45,0.4208740770305328,5
46,0.4458191977649172,4
47,0.44302534424266615,5
48,0.45450009978048295,7
49,0.43933346637397724,6
50,0.4056076631410896,3
51,0.44152863699860306,7
52,0.41618439433246857,5
53,0.3632009578926362,3
54,0.47844741568549193,4
55,0.4459189782478547,3
56,0.42566354021153463,6
57,0.4109958092197166,4
58,0.42995410097784875,4
59,0.4631810017960487,8
60,0.4473159050089802,3
61,0.433346637397725,4
62,0.31849930153661943,1
63,0.38944322490520855,3
64,0.45529834364398325,7
65,0.4207742965475953,3
66,0.29724605867092396,1
67,0.4337457593294752,5
68,0.42855717421672324,5
69,0.3284773498303732,2
70,0.43963280782278985,4
71,0.44043105168629015,3
72,0.41688285771303135,2
73,0.48273797645180605,4
74,0.33586110556775095,3
75,0.42765914987028536,5
76,0.4061065655557773,3
77,0.36489722610257436,4
78,0.463979245659549,4
79,0.3346637397725005,1
80,0.42716024745559766,5
81,0.47615246457792854,4
82,0.4095988824585911,1
83,0.44023149072041506,4
84,0.45539812412692077,3
85,0.4358411494711634,4
86,0.39004190780283376,2
87,0.4620834164837358,4
88,0.45240470963879464,5
89,0.4682698064258631,4
90,0.41827978447415687,4
91,0.4863300738375574,5
92,0.43903412492516464,4
93,0.41608461384953105,3
94,0.46966673318698865,4
95,0.3660945918978248,3
96,0.41588505288365596,2
97,0.41778088205946917,2
98,0.434643783675913,6
99,0.4775493913390541,5
100,0.4356415885052884,6
101,0.43853522251047694,2
102,0.4191778088205947,3
103,0.44222710037916585,2
104,0.4196767112352824,5
105,0.4245659548992217,4
106,0.49371382957493515,6
107,0.4499101975653562,5
108,0.4589902215126721,5
109,0.4623827579325484,5
110,0.4470165635601676,4
111,0.4348433446417881,2
112,0.46677309918180004,8
113,0.46567551386948713,4
114,0.4085012971462782,3
115,0.45190580722410695,3
116,0.39822390740371183,3
117,0.46836958690880065,4
118,0.42676112552384754,5
119,0.469367391738176,4
120,0.4386350029934145,4
121,0.45958890441029737,4
122,0.4317501496707244,3
123,0.4775493913390541,3
124,0.44112951506685294,3
125,0.4834364398323688,5
126,0.4358411494711634,5
127,0.4494112951506685,4
128,0.4461185392137298,4
129,0.4831370983835562,4
130,0.45100778287766913,3
131,0.4461185392137298,4
132,0.44092995410097785,4
133,0.455996807024546,3
134,0.4501097585312313,5
135,0.4453202953502295,3
136,0.4762522450608661,4
137,0.434643783675913,3
138,0.46817002594292556,6
139,0.46547595290361204,5
140,0.4759529036120535,7
141,0.355916982638196,3
142,0.44921173418479343,3
143,0.43534224705647573,5
144,0.45140690480941925,4
145,0.450608660945919,3
146,0.4616842945519856,5
147,0.45450009978048295,4
148,0.4440231490720415,4
149,0.3989223707842746,3
150,0.4525044901217322,5
151,0.49610856116543606,7
152,0.41768110157653165,3
153,0.44492117341847937,6
154,0.45030931949710634,3
155,0.49281580522849733,5
156,0.4904210736379964,4
157,0.4319497106365995,2
158,0.4368389543005388,4
159,0.46797046497705047,5
160,0.4620834164837358,5
161,0.46228297744961083,3
162,0.43534224705647573,2
163,0.45330273398523246,3
164,0.4742566354021153,6
165,0.4860307323887448,4
166,0.42765914987028536,5
167,0.45509878267810816,3
168,0.3912392735980842,3
169,0.4201756136499701,2
170,0.4509080023947316,4
171,0.47106365994811417,5
172,0.49481141488724806,3
173,0.4863300738375574,4
174,0.4813410496906805,4
175,0.4443224905208541,6
176,0.37597285970864097,1
177,0.4319497106365995,5
178,0.47645180602674114,5
179,0.48124126920774296,5
180,0.45140690480941925,3
181,0.4544003192975454,4
182,0.4756535621632409,7
183,0.41538615046896826,4
184,0.40470963879465177,2
185,0.4658750748353622,7
186,0.43983236878866494,6
187,0.44222710037916585,4
188,0.49241668329674715,4
189,0.4192775893035322,2
190,0.4845340251446817,3
191,0.4536020754340451,7
192,0.47964478148074235,4
193,0.432049491119537,2
194,0.4695669527040511,6
195,0.4504090999800439,4
196,0.34843344641788065,3
197,0.4606864897226103,4
198,0.4763520255438036,4
199,0.45559768509279586,3
200,0.4899221712233087,6
