round,accuracy,count
1,0.09792916586026708,101
2,0.09909018987341772,103
3,0.12723214285714285,98
4,0.10155481204487306,98
5,0.09397328362845604,127
6,0.08933092224231465,109
7,0.08107581368154355,102
8,0.11805062692216702,82
9,0.10931577897466586,99
10,0.10377976840725366,86
11,0.11409262572053269,101
12,0.0999346832135859,93
13,0.10885426937487674,99
14,0.10959430878677177,103
15,0.09932130441979804,121
16,0.12577575506826644,96
17,0.0986710358638267,106
18,0.116793893129771,105
19,0.09891808346213292,91
20,0.1090177815410669,94
21,0.07776920108066383,102
22,0.10866780529461999,91
23,0.10194174757281553,104
24,0.09749697214372224,99
25,0.10121552127162226,88
26,0.08284939992257065,105
27,0.11134676564156946,90
28,0.08741385564018861,110
29,0.09220116618075802,111
30,0.10970385546656733,107
31,0.10093497662558436,93
32,0.09645628014258754,94
33,0.10697271546123863,94
34,0.12871287128712872,80
35,0.11536243030186502,102
36,0.1046603475513428,101
37,0.09330783938814531,102
38,0.10040331139885375,94
39,0.11012805587892899,87
40,0.09083436087135224,94
41,0.11672638129360739,102
42,0.10021551724137931,111
43,0.10862924780450553,105
44,0.10616897630755476,92
45,0.10795342411683442,103
46,0.1072084949969369,98
47,0.10724418384717231,106
48,0.11664553522912516,110
49,0.1042298768516866,114
50,0.10699226985242445,114
51,0.10106382978723404,107
52,0.09155045118949959,124
53,0.08656410256410256,98
54,0.10051399200456881,105
55,0.10638297872340426,103
56,0.10075865339023234,87
57,0.1019730416096894,102
58,0.10508740915340797,102
59,0.09228650137741047,104
60,0.08588744588744589,115
61,0.10415387763454062,98
62,0.10017452006980802,110
63,0.11461716937354989,85
64,0.08561484918793504,88
65,0.10928602715724924,89
66,0.10888522271977374,86
67,0.11011155091759625,110
68,0.10865191146881288,97
69,0.07330041777440183,106
70,0.102821435334217,107
71,0.10637902175934535,107
72,0.09301428020069472,101
73,0.08411859342679844,90
74,0.10375315770479972,109
75,0.11097461097461098,95
76,0.10360863095238096,106
77,0.09750165819146585,89
78,0.10076649841091793,102
79,0.12033398821218075,119
80,0.12212212212212212,101
81,0.0998733490139316,107
82,0.08955223880597014,97
83,0.09710705730606228,107
84,0.11294416243654823,91
85,0.11303904057157438,79
86,0.1041529334212261,94
87,0.11130781146271299,96
88,0.11928651059085842,105
89,0.08938660209846651,101
90,0.09825614100881305,105
91,0.10182714021761445,95
92,0.10973004466886774,103
93,0.1016337386018237,104
94,0.09611629420698634,93
95,0.10430247718383312,106
96,0.08867711193668228,122
97,0.11977474550573966,92
98,0.10016187778227438,100
99,0.08894590549497541,91
100,0.09822732012513034,96
101,0.09155689915784927,93
102,0.11141108711303095,113
103,0.10440355592309282,100
104,0.10277728639660358,107
105,0.1022578839335697,102
106,0.10316139767054909,88
107,0.11129707112970712,96
108,0.10633441126117557,108
109,0.11566054243219598,115
110,0.11905220574070506,101
111,0.09424820256330103,126
112,0.09708333333333333,92
113,0.09938809567958465,105
114,0.09614961496149615,93
115,0.09718100890207715,80
116,0.08096415327564895,95
117,0.09595613433858807,92
118,0.10426313268401724,120
119,0.09869180454020778,104
120,0.09486910994764398,94
121,0.10740740740740741,103
122,0.1266384778012685,95
123,0.11300430865648257,100
124,0.11283323000619963,96
125,0.10230088495575221,111
126,0.11532385466034756,100
127,0.10854503464203233,85
128,0.11408450704225352,116
129,0.10132517838939857,95
130,0.10269941140653542,97
131,0.13390379278445882,87
132,0.11210166919575114,107
133,0.11046511627906977,108
134,0.10648367250354945,83
135,0.1086707410236822,105
136,0.10239651416122005,98
137,0.09290691441843844,112
138,0.11048099138836379,93
139,0.10978701825557809,79
140,0.09778761061946903,93
141,0.08951157812804048,105
142,0.09208874005860193,93
143,0.11766019200714445,89
144,0.1140524492825334,79
145,0.10712333758425943,109
146,0.10597543202165313,93
147,0.09774730656219392,102
148,0.0921474358974359,96
149,0.10278884462151394,99
150,0.09807658984578063,110
151,0.10598047192839707,100
152,0.10078740157480315,102
153,0.09671179883945841,104
154,0.12023883055383981,98
155,0.09339407744874716,101
156,0.08530020703933748,93
157,0.11929337038507344,97
158,0.11857018308631212,90
159,0.11734080897076492,101
160,0.1022707870923681,114
161,0.08748169838945827,107
162,0.10206944931602946,116
163,0.1054353753862934,106
164,0.10450516986706056,108
165,0.09978632478632479,92
166,0.09423233143785541,99
167,0.10220233998623537,112
168,0.09728841413311422,123
169,0.11395001864975755,110
170,0.11934865900383142,104
171,0.12803970223325062,80
172,0.09220489977728286,92
173,0.11320364238410596,96
174,0.09466968512039514,97
175,0.12801273306048203,85
176,0.11014744145706852,113
177,0.07988350322446432,95
178,0.0915667237768894,103
179,0.13376917274327382,81
180,0.09717868338557993,91
181,0.07854769814902705,87
182,0.10865099292398996,86
183,0.08526821457165733,97
184,0.10060172997367431,104
185,0.12394618834080717,109
186,0.11519497982967279,92
187,0.08775292864749734,92
188,0.10351089588377724,100
189,0.0860517435320585,102
190,0.1011173184357542,106
191,0.10223452639905083,96
192,0.09472830494728304,118
193,0.10495258166491044,92
194,0.11886586695747,92
195,0.1223655237496068,123
196,0.09368520263901979,106
197,0.08294674336611617,107
198,0.10393258426966293,93
199,0.11931222478507024,96
200,0.10134841235319704,92
201,0.09542456718878813,98
202,0.09238542042583904,111
203,0.10936567906144362,100
204,0.09021842355175688,104
205,0.1097972972972973,120
206,0.13147410358565736,82
207,0.12653061224489795,88
208,0.09986162361623616,87
209,0.1287227663401959,96
210,0.10246886606947782,93
211,0.10964178105122196,115
212,0.10380761523046092,101
213,0.11254466057959507,99
214,0.10473762481410664,92
215,0.1241277225629097,94
216,0.09223780367371123,101
217,0.13559683963271407,95
218,0.13395963813500347,113
219,0.11848240779991522,92
220,0.13533834586466165,85
221,0.12859045082746814,107
222,0.12266817410966648,104
223,0.12967314676351208,90
224,0.1319947945714817,105
225,0.13969849246231156,101
226,0.14952015355086373,101
227,0.1615650172612198,84
228,0.13901960784313724,104
229,0.1458013593510195,91
230,0.15685142417244033,102
231,0.17209489344591877,103
232,0.14261006289308176,127
233,0.15120403210752287,106
234,0.15586234493797518,100
235,0.15078082929456113,109
236,0.152868939233538,98
237,0.1737674418604651,106
238,0.1619151251360174,91
239,0.17306946061311604,104
240,0.1459177764910249,103
241,0.16332378223495703,100
242,0.1615720524017467,101
243,0.15987142615462696,117
244,0.15916798553018313,89
245,0.17582970164264164,123
246,0.1504865354152523,89
247,0.1686437327006722,98
248,0.17257248044178555,89
249,0.18477197103151302,98
250,0.16576239476145932,106
251,0.17142095441215677,74
252,0.17339008142116952,107
253,0.17263663220088626,105
254,0.16717202344855467,96
255,0.17695852534562212,89
256,0.18127340823970037,105
257,0.17861339600470036,103
258,0.18162020905923346,93
259,0.1718332991172244,100
260,0.17761506276150626,99
261,0.1734632683658171,131
262,0.20335039553280596,84
263,0.1819774231218373,103
264,0.18665043619395416,96
265,0.1894273127753304,104
266,0.17914438502673796,108
267,0.19664828171404328,95
268,0.17824016044121332,80
269,0.18319188573794246,98
270,0.18501060570351166,86
271,0.18891013384321223,103
272,0.18693508627773212,96
273,0.19042336845997412,105
274,0.1967387451258419,113
275,0.18036265432098766,100
276,0.18580286508445584,92
277,0.19967590925459128,112
278,0.20334261838440112,99
279,0.1991991991991992,99
280,0.1910178466365954,98
281,0.17598152424942262,86
282,0.18916700861715224,97
283,0.2012987012987013,105
284,0.20351258374072062,106
285,0.18738702550712993,97
286,0.18992965568308035,103
287,0.19171534784917685,111
288,0.1870449878663431,107
289,0.1987135308982311,86
290,0.2021168328923265,97
291,0.20560964302271673,85
292,0.2049040106443642,106
293,0.20325846251186333,125
294,0.18900467121810996,113
295,0.19625438938743658,101
296,0.1867909238249595,101
297,0.2006193320061933,90
298,0.1836572788575962,100
299,0.206984667802385,96
300,0.18924253639279545,83
301,0.19566170026292726,91
302,0.1994453924914676,93
303,0.1953760162601626,81
304,0.19123783031988872,89
305,0.20262869660460023,109
306,0.19607405755074728,88
307,0.19040094805451313,98
308,0.19174958540630183,95
309,0.18039135752140237,97
310,0.20986070381231672,108
311,0.20501504513540622,100
312,0.19829202249531347,96
313,0.1998388396454472,100
314,0.20144514998905189,93
315,0.20494454713493532,86
316,0.21710526315789475,103
317,0.20159782423933367,114
318,0.20537056928034372,94
319,0.2035070785070785,119
320,0.21935902988306627,93
321,0.20372307048734575,96
322,0.20979325353645267,92
323,0.2096481682988756,112
324,0.21996849153209924,98
325,0.2106966121050628,105
326,0.2066041945560018,91
327,0.21982233060442433,118
328,0.20470068300522298,99
329,0.22203947368421054,87
330,0.21760154738878143,85
331,0.21127340053486937,94
332,0.22387123745819398,98
333,0.23267898383371824,102
334,0.21474971341230417,103
335,0.22477354118390563,97
336,0.21767241379310345,92
337,0.2234499693063229,97
338,0.20375045077533357,110
339,0.22112316528398213,124
340,0.22179193803907762,115
341,0.19731881022203604,96
342,0.22321614312460994,94
343,0.22229949003245247,86
344,0.23283010844142038,90
345,0.20578481945467944,108
346,0.22434508568052,100
347,0.2125748502994012,98
348,0.21311134235171697,91
349,0.22829373650107992,91
350,0.21852600624885132,110
351,0.23012142577359967,103
352,0.20878524945770066,107
353,0.22512995160423016,110
354,0.23107778165329612,117
355,0.21792432889452548,94
356,0.22707692307692307,98
357,0.21809480401093892,85
358,0.21058941058941058,99
359,0.23127511874314943,107
360,0.22798774259448418,96
361,0.24265975820379965,114
362,0.22051018661188151,117
363,0.23319374035706414,89
364,0.2218566392479436,87
365,0.22665808113329042,93
366,0.23335545233355454,88
367,0.23832752613240418,113
368,0.23135593220338982,115
369,0.2374950768018905,101
370,0.2335216572504708,94
371,0.23537660256410256,98
372,0.2354978354978355,117
373,0.24554896142433236,107
374,0.22818146866589772,102
375,0.22381378692927484,109
376,0.21220254070495617,108
377,0.23511904761904762,88
378,0.24802058590657167,98
379,0.2344009983361065,98
380,0.22950819672131148,103
381,0.2254601226993865,113
382,0.23883055383981883,97
383,0.22014091768345076,110
384,0.23815487372156127,91
385,0.24498542773872792,113
386,0.24146620847651776,86
387,0.23592017738359203,89
388,0.23748285322359397,115
389,0.2409122085048011,113
390,0.23902633679169993,96
391,0.2381132075471698,108
392,0.2313334587173218,105
393,0.23856466876971608,99
394,0.24141393854187587,102
395,0.24165898617511522,107
396,0.23542314019374885,109
397,0.23948275862068966,115
398,0.23612261806130902,95
399,0.2236976506639428,99
400,0.23506825938566553,94
