round,accuracy,count
1,0.0986,15
2,0.0963,17
3,0.0964,13
4,0.1361,12
5,0.1128,23
6,0.0985,18
7,0.1166,15
8,0.1633,14
9,0.1348,14
10,0.1534,14
11,0.1391,13
12,0.1831,15
13,0.1512,16
14,0.0996,17
15,0.1811,20
16,0.1746,13
17,0.2017,15
18,0.1941,15
19,0.1256,11
20,0.1706,12
21,0.2185,15
22,0.187,11
23,0.168,15
24,0.1578,13
25,0.1758,14
26,0.2118,16
27,0.2086,13
28,0.2004,20
29,0.201,17
30,0.1769,19
31,0.162,14
32,0.2374,13
33,0.2205,14
34,0.1963,8
35,0.1998,16
36,0.1934,15
37,0.2316,16
38,0.1596,12
39,0.1291,12
40,0.1613,12
41,0.2678,17
42,0.2176,16
43,0.2056,15
44,0.2208,12
45,0.2035,18
46,0.2486,16
47,0.1608,15
48,0.129,14
49,0.1621,13
50,0.1467,16
51,0.2185,19
52,0.2317,20
53,0.2624,14
54,0.2109,16
55,0.2692,15
56,0.28,12
57,0.248,15
58,0.3114,13
59,0.3112,15
60,0.2731,19
61,0.2251,13
62,0.1719,13
63,0.2413,11
64,0.1926,18
65,0.237,16
66,0.2263,14
67,0.2691,17
68,0.1814,14
69,0.1252,10
70,0.1853,18
71,0.232,13
72,0.2814,18
73,0.2738,13
74,0.1925,16
75,0.271,20
76,0.2919,14
77,0.238,16
78,0.2276,15
79,0.2464,17
80,0.3087,12
81,0.2699,12
82,0.2667,15
83,0.3219,13
84,0.262,17
85,0.2519,13
86,0.3362,15
87,0.1413,10
88,0.313,14
89,0.3242,17
90,0.2296,11
91,0.3331,15
92,0.3003,20
93,0.3329,12
94,0.2944,14
95,0.1895,12
96,0.2452,16
97,0.2515,12
98,0.2939,19
99,0.2815,19
100,0.205,17
101,0.2741,14
102,0.354,11
103,0.2552,12
104,0.3254,16
105,0.2874,16
106,0.2449,15
107,0.3295,21
108,0.3109,13
109,0.3231,15
110,0.2776,11
111,0.1923,11
112,0.1627,20
113,0.3318,16
114,0.3773,13
115,0.3057,17
116,0.257,12
117,0.3292,16
118,0.372,16
119,0.288,13
120,0.3463,14
121,0.2837,11
122,0.2747,16
123,0.206,12
124,0.2889,14
125,0.3013,17
126,0.3546,15
127,0.3113,17
128,0.2757,8
129,0.2956,17
130,0.3587,15
131,0.3988,16
132,0.2601,15
133,0.2356,12
134,0.179,11
135,0.2766,14
136,0.371,16
137,0.2116,14
138,0.3155,17
139,0.2821,13
140,0.3298,13
141,0.2417,13
142,0.3333,15
143,0.3841,20
144,0.3496,18
145,0.3475,19
146,0.34,15
147,0.2708,15
148,0.2271,10
149,0.3034,16
150,0.3208,10
151,0.3181,17
152,0.3443,17
153,0.2499,17
154,0.3443,16
155,0.353,16
156,0.4019,15
157,0.2527,15
158,0.2895,14
159,0.373,19
160,0.3614,20
161,0.3178,14
162,0.3551,17
163,0.3587,11
164,0.3183,14
165,0.3152,13
166,0.3723,17
167,0.3396,15
168,0.3592,12
169,0.3543,11
170,0.3544,12
171,0.3104,15
172,0.2497,10
173,0.3435,13
174,0.269,13
175,0.2982,18
176,0.3399,18
177,0.2891,13
178,0.3546,15
179,0.2483,12
180,0.3916,16
181,0.2933,16
182,0.4012,16
183,0.3679,18
184,0.3974,14
185,0.3286,11
186,0.3678,21
187,0.3088,15
188,0.3254,12
189,0.3562,12
190,0.3888,13
191,0.3311,16
192,0.3664,19
193,0.4325,15
194,0.3668,19
195,0.367,19
196,0.2672,9
197,0.3396,11
198,0.2977,12
199,0.3446,13
200,0.3266,9
