dv - | INFO flwr 2024-11-12 16:12:25,754 | server_app.py:105 | file writing: True
dv - | INFO flwr 2024-11-12 16:12:25,755 | server_app.py:106 | running in fed_final
dv - | INFO flwr 2024-11-12 16:12:25,755 | server_app.py:107 | min num clients 2
dv - | INFO flwr 2024-11-12 16:12:25,755 | server_app.py:108 | num server rounds 200
dv - | INFO flwr 2024-11-12 16:12:25,755 | server_app.py:109 | config num local epochs 5
dv - | INFO flwr 2024-11-12 16:12:25,755 | server_app.py:110 | advanced logging False
dv - | INFO flwr 2024-11-12 16:12:25,755 | server_app.py:111 | partition: shard
dv - | INFO flwr 2024-11-12 16:12:25,755 | server_app.py:112 | fraction: 2
dv - | INFO flwr 2024-11-12 16:12:25,755 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-11-12 16:12:25,755 | app.py:79 | 
dv - | INFO flwr 2024-11-12 16:12:25,755 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-12 16:12:25,755 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-12 16:12:25,755 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-12 16:12:25,755 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-12 16:12:25,755 | server.py:112 | 
dv - | INFO flwr 2024-11-12 16:12:25,755 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-12 16:12:25,755 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 16:12:25,756 | fed_custom.py:200 | configure_fit: strategy returns 15 out of range 51 and round 25
dv - | INFO flwr 2024-11-12 16:12:25,756 | server.py:226 | configure_fit: strategy sampled 15 clients (out of 100)
dv - | DEBUG flwr 2024-11-12 16:12:27,841 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-12 16:12:27,841 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-12 16:12:32,841 | server.py:240 | aggregate_fit: received 15 results and 0 failures
dv - | INFO flwr 2024-11-12 16:12:32,846 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-12 16:12:33,474 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-12 16:12:33,474 | fed_custom.py:294 | aggregated accuracy: 0.0986
dv - | INFO flwr 2024-11-12 16:12:33,474 | server.py:112 | 
dv - | INFO flwr 2024-11-12 16:12:33,474 | server.py:113 | [ROUND 2]
dv - | DEBUG flwr 2024-11-12 16:12:33,474 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 16:12:33,474 | fed_custom.py:200 | configure_fit: strategy returns 17 out of range 52 and round 26
dv - | INFO flwr 2024-11-12 16:12:33,474 | server.py:226 | configure_fit: strategy sampled 17 clients (out of 100)
dv - | INFO flwr 2024-11-12 16:12:34,782 | server.py:240 | aggregate_fit: received 17 results and 0 failures
dv - | INFO flwr 2024-11-12 16:12:34,788 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-12 16:12:35,415 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-12 16:12:35,415 | fed_custom.py:294 | aggregated accuracy: 0.0963
dv - | INFO flwr 2024-11-12 16:12:35,415 | server.py:112 | 
dv - | INFO flwr 2024-11-12 16:12:35,415 | server.py:113 | [ROUND 3]
dv - | DEBUG flwr 2024-11-12 16:12:35,415 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 16:12:35,415 | fed_custom.py:200 | configure_fit: strategy returns 13 out of range 48 and round 24
dv - | INFO flwr 2024-11-12 16:12:35,415 | server.py:226 | configure_fit: strategy sampled 13 clients (out of 100)
dv - | INFO flwr 2024-11-12 16:12:36,425 | server.py:240 | aggregate_fit: received 13 results and 0 failures
dv - | INFO flwr 2024-11-12 16:12:36,429 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-12 16:12:37,245 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-12 16:12:37,245 | fed_custom.py:294 | aggregated accuracy: 0.0964
dv - | INFO flwr 2024-11-12 16:12:37,245 | server.py:112 | 
dv - | INFO flwr 2024-11-12 16:12:37,245 | server.py:113 | [ROUND 4]
dv - | DEBUG flwr 2024-11-12 16:12:37,245 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 16:12:37,245 | fed_custom.py:200 | configure_fit: strategy returns 12 out of range 49 and round 24
dv - | INFO flwr 2024-11-12 16:12:37,245 | server.py:226 | configure_fit: strategy sampled 12 clients (out of 100)
dv - | INFO flwr 2024-11-12 16:12:38,285 | server.py:240 | aggregate_fit: received 12 results and 0 failures
dv - | INFO flwr 2024-11-12 16:12:38,289 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-12 16:12:38,919 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-12 16:12:38,919 | fed_custom.py:294 | aggregated accuracy: 0.1361
dv - | INFO flwr 2024-11-12 16:12:38,919 | server.py:112 | 
dv - | INFO flwr 2024-11-12 16:12:38,919 | server.py:113 | [ROUND 5]
dv - | DEBUG flwr 2024-11-12 16:12:38,919 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 16:12:38,919 | fed_custom.py:200 | configure_fit: strategy returns 23 out of range 69 and round 34
dv - | INFO flwr 2024-11-12 16:12:38,919 | server.py:226 | configure_fit: strategy sampled 23 clients (out of 100)
dv - | INFO flwr 2024-11-12 16:12:40,590 | server.py:240 | aggregate_fit: received 23 results and 0 failures
dv - | INFO flwr 2024-11-12 16:12:40,598 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-12 16:12:41,130 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-12 16:12:41,130 | fed_custom.py:294 | aggregated accuracy: 0.1128
dv - | INFO flwr 2024-11-12 16:12:41,131 | server.py:112 | 
dv - | INFO flwr 2024-11-12 16:12:41,131 | server.py:113 | [ROUND 6]
dv - | DEBUG flwr 2024-11-12 16:12:41,131 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 16:12:41,131 | fed_custom.py:200 | configure_fit: strategy returns 18 out of range 57 and round 28
