dv - | INFO flwr 2024-11-10 15:30:36,520 | server_app.py:101 | file writing: True
dv - | INFO flwr 2024-11-10 15:30:36,520 | server_app.py:102 | running in fed_adaptive
dv - | INFO flwr 2024-11-10 15:30:36,520 | server_app.py:103 | min num clients 2
dv - | INFO flwr 2024-11-10 15:30:36,520 | server_app.py:104 | num server rounds 200
dv - | INFO flwr 2024-11-10 15:30:36,520 | server_app.py:105 | config num local epochs 5
dv - | INFO flwr 2024-11-10 15:30:36,521 | server_app.py:106 | advanced logging False
dv - | INFO flwr 2024-11-10 15:30:36,521 | server_app.py:107 | partition: dirichlet
dv - | INFO flwr 2024-11-10 15:30:36,521 | server_app.py:108 | fraction: 2
dv - | INFO flwr 2024-11-10 15:30:36,521 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-11-10 15:30:36,521 | app.py:79 | 
dv - | INFO flwr 2024-11-10 15:30:36,521 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-10 15:30:36,521 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-10 15:30:36,521 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-10 15:30:36,521 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-10 15:30:36,521 | server.py:112 | 
dv - | INFO flwr 2024-11-10 15:30:36,522 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-10 15:30:36,522 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-10 15:30:36,522 | fed_custom.py:200 | configure_fit: strategy returns 14 out of range 51 and round 25
dv - | INFO flwr 2024-11-10 15:30:36,522 | server.py:226 | configure_fit: strategy sampled 14 clients (out of 100)
dv - | DEBUG flwr 2024-11-10 15:30:38,588 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-10 15:30:38,588 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-10 15:30:43,791 | server.py:240 | aggregate_fit: received 14 results and 0 failures
dv - | INFO flwr 2024-11-10 15:30:43,796 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-10 15:30:44,609 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-10 15:30:44,609 | fed_custom.py:294 | aggregated accuracy: 0.09901384600059766
dv - | INFO flwr 2024-11-10 15:30:44,609 | server.py:112 | 
dv - | INFO flwr 2024-11-10 15:30:44,609 | server.py:113 | [ROUND 2]
dv - | DEBUG flwr 2024-11-10 15:30:44,609 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-10 15:30:44,609 | fed_custom.py:200 | configure_fit: strategy returns 17 out of range 52 and round 26
dv - | INFO flwr 2024-11-10 15:30:44,609 | server.py:226 | configure_fit: strategy sampled 17 clients (out of 100)
dv - | INFO flwr 2024-11-10 15:30:45,932 | server.py:240 | aggregate_fit: received 17 results and 0 failures
dv - | INFO flwr 2024-11-10 15:30:45,939 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-10 15:30:46,756 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-10 15:30:46,756 | fed_custom.py:294 | aggregated accuracy: 0.10728160175316266
dv - | INFO flwr 2024-11-10 15:30:46,756 | server.py:112 | 
dv - | INFO flwr 2024-11-10 15:30:46,756 | server.py:113 | [ROUND 3]
dv - | DEBUG flwr 2024-11-10 15:30:46,756 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-10 15:30:46,756 | fed_custom.py:200 | configure_fit: strategy returns 13 out of range 48 and round 24
dv - | INFO flwr 2024-11-10 15:30:46,756 | server.py:226 | configure_fit: strategy sampled 13 clients (out of 100)
dv - | INFO flwr 2024-11-10 15:30:47,762 | server.py:240 | aggregate_fit: received 13 results and 0 failures
dv - | INFO flwr 2024-11-10 15:30:47,767 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-10 15:30:48,447 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-10 15:30:48,447 | fed_custom.py:294 | aggregated accuracy: 0.13248331507122224
dv - | INFO flwr 2024-11-10 15:30:48,447 | server.py:112 | 
dv - | INFO flwr 2024-11-10 15:30:48,447 | server.py:113 | [ROUND 4]
dv - | DEBUG flwr 2024-11-10 15:30:48,447 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-10 15:30:48,447 | fed_custom.py:200 | configure_fit: strategy returns 15 out of range 49 and round 24
dv - | INFO flwr 2024-11-10 15:30:48,447 | server.py:226 | configure_fit: strategy sampled 15 clients (out of 100)
dv - | INFO flwr 2024-11-10 15:30:49,652 | server.py:240 | aggregate_fit: received 15 results and 0 failures
dv - | INFO flwr 2024-11-10 15:30:49,658 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-10 15:30:50,275 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-10 15:30:50,275 | fed_custom.py:294 | aggregated accuracy: 0.10439286781551947
dv - | INFO flwr 2024-11-10 15:30:50,275 | server.py:112 | 
dv - | INFO flwr 2024-11-10 15:30:50,275 | server.py:113 | [ROUND 5]
dv - | DEBUG flwr 2024-11-10 15:30:50,276 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-10 15:30:50,276 | fed_custom.py:200 | configure_fit: strategy returns 23 out of range 69 and round 34
dv - | INFO flwr 2024-11-10 15:30:50,276 | server.py:226 | configure_fit: strategy sampled 23 clients (out of 100)
dv - | INFO flwr 2024-11-10 15:30:52,000 | server.py:240 | aggregate_fit: received 23 results and 0 failures
