dv - | INFO flwr 2024-10-27 17:33:19,083 | server_app.py:97 | file writing: True
dv - | INFO flwr 2024-10-27 17:33:19,083 | server_app.py:98 | running in fed_adaptive
dv - | INFO flwr 2024-10-27 17:33:19,083 | server_app.py:99 | min num clients 2
dv - | INFO flwr 2024-10-27 17:33:19,083 | server_app.py:100 | num server rounds 1000
dv - | INFO flwr 2024-10-27 17:33:19,083 | server_app.py:101 | config num local epochs 10
dv - | INFO flwr 2024-10-27 17:33:19,083 | server_app.py:102 | advanced logging False
dv - | INFO flwr 2024-10-27 17:33:19,083 | server_app.py:103 | partition: iid
dv - | INFO flwr 2024-10-27 17:33:19,083 | server_app.py:104 | fraction: 32
dv - | INFO flwr 2024-10-27 17:33:19,084 | app.py:74 | Starting Flower ServerApp, config: num_rounds=1000, no round_timeout
dv - | INFO flwr 2024-10-27 17:33:19,084 | app.py:79 | 
dv - | INFO flwr 2024-10-27 17:33:19,084 | server.py:92 | [INIT]
dv - | INFO flwr 2024-10-27 17:33:19,084 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-10-27 17:33:19,084 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-10-27 17:33:19,085 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-10-27 17:33:19,085 | server.py:112 | 
dv - | INFO flwr 2024-10-27 17:33:19,085 | server.py:113 | [ROUND 1]
dv - | INFO flwr 2024-10-27 17:33:19,085 | server.py:226 | configure_fit: strategy sampled 13 clients (out of 400)
dv - | DEBUG flwr 2024-10-27 17:33:21,255 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-10-27 17:33:21,255 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-10-27 17:33:25,676 | server.py:240 | aggregate_fit: received 13 results and 0 failures
dv - | INFO flwr 2024-10-27 17:33:25,681 | server.py:178 | configure_evaluate: strategy sampled 13 clients (out of 400)
dv - | INFO flwr 2024-10-27 17:33:25,788 | server.py:192 | aggregate_evaluate: received 13 results and 0 failures
dv - | INFO flwr 2024-10-27 17:33:25,788 | fed_custom.py:232 | aggregated accuracy: 0.09846153846153846
