dv - | INFO flwr 2024-11-06 18:06:40,199 | server_app.py:101 | file writing: True
dv - | INFO flwr 2024-11-06 18:06:40,199 | server_app.py:102 | running in fed_cad
dv - | INFO flwr 2024-11-06 18:06:40,199 | server_app.py:103 | min num clients 2
dv - | INFO flwr 2024-11-06 18:06:40,199 | server_app.py:104 | num server rounds 200
dv - | INFO flwr 2024-11-06 18:06:40,199 | server_app.py:105 | config num local epochs 10
dv - | INFO flwr 2024-11-06 18:06:40,199 | server_app.py:106 | advanced logging False
dv - | INFO flwr 2024-11-06 18:06:40,199 | server_app.py:107 | partition: dirichlet
dv - | INFO flwr 2024-11-06 18:06:40,199 | server_app.py:108 | fraction: 2
dv - | INFO flwr 2024-11-06 18:06:40,199 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-11-06 18:06:40,199 | app.py:79 | 
dv - | INFO flwr 2024-11-06 18:06:40,199 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-06 18:06:40,199 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-06 18:06:40,199 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-06 18:06:40,199 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-06 18:06:40,199 | server.py:112 | 
dv - | INFO flwr 2024-11-06 18:06:40,199 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-06 18:06:40,200 | fed_custom.py:159 | SMART sample
dv - | INFO flwr 2024-11-06 18:06:40,200 | server.py:226 | configure_fit: strategy sampled 24 clients (out of 100)
dv - | DEBUG flwr 2024-11-06 18:06:42,395 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-06 18:06:42,395 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-06 18:06:50,229 | server.py:240 | aggregate_fit: received 24 results and 0 failures
dv - | INFO flwr 2024-11-06 18:06:50,237 | server.py:178 | configure_evaluate: strategy sampled 24 clients (out of 100)
dv - | INFO flwr 2024-11-06 18:06:50,448 | server.py:192 | aggregate_evaluate: received 24 results and 0 failures
dv - | INFO flwr 2024-11-06 18:06:50,449 | fed_custom.py:272 | aggregated accuracy: 0.10054234459741343
dv - | INFO flwr 2024-11-06 18:06:50,449 | server.py:112 | 
dv - | INFO flwr 2024-11-06 18:06:50,449 | server.py:113 | [ROUND 2]
dv - | DEBUG flwr 2024-11-06 18:06:50,449 | fed_custom.py:159 | SMART sample
dv - | INFO flwr 2024-11-06 18:06:50,449 | server.py:226 | configure_fit: strategy sampled 29 clients (out of 100)
dv - | INFO flwr 2024-11-06 18:06:54,260 | server.py:240 | aggregate_fit: received 29 results and 0 failures
dv - | INFO flwr 2024-11-06 18:06:54,267 | server.py:178 | configure_evaluate: strategy sampled 29 clients (out of 100)
dv - | INFO flwr 2024-11-06 18:06:54,671 | server.py:192 | aggregate_evaluate: received 29 results and 0 failures
dv - | INFO flwr 2024-11-06 18:06:54,671 | fed_custom.py:272 | aggregated accuracy: 0.09067827348567284
dv - | INFO flwr 2024-11-06 18:06:54,671 | server.py:112 | 
dv - | INFO flwr 2024-11-06 18:06:54,671 | server.py:113 | [ROUND 3]
dv - | DEBUG flwr 2024-11-06 18:06:54,671 | fed_custom.py:159 | SMART sample
dv - | INFO flwr 2024-11-06 18:06:54,671 | server.py:226 | configure_fit: strategy sampled 24 clients (out of 100)
dv - | INFO flwr 2024-11-06 18:06:57,847 | server.py:240 | aggregate_fit: received 24 results and 0 failures
dv - | INFO flwr 2024-11-06 18:06:57,855 | server.py:178 | configure_evaluate: strategy sampled 24 clients (out of 100)
dv - | INFO flwr 2024-11-06 18:06:58,064 | server.py:192 | aggregate_evaluate: received 24 results and 0 failures
dv - | INFO flwr 2024-11-06 18:06:58,064 | fed_custom.py:272 | aggregated accuracy: 0.0973797418850215
dv - | INFO flwr 2024-11-06 18:06:58,064 | server.py:112 | 
dv - | INFO flwr 2024-11-06 18:06:58,064 | server.py:113 | [ROUND 4]
dv - | DEBUG flwr 2024-11-06 18:06:58,064 | fed_custom.py:159 | SMART sample
