dv - | INFO flwr 2024-11-12 00:50:10,232 | server_app.py:105 | file writing: True
dv - | INFO flwr 2024-11-12 00:50:10,233 | server_app.py:106 | running in fed_ftrim
dv - | INFO flwr 2024-11-12 00:50:10,233 | server_app.py:107 | min num clients 2
dv - | INFO flwr 2024-11-12 00:50:10,233 | server_app.py:108 | num server rounds 200
dv - | INFO flwr 2024-11-12 00:50:10,233 | server_app.py:109 | config num local epochs 5
dv - | INFO flwr 2024-11-12 00:50:10,233 | server_app.py:110 | advanced logging False
dv - | INFO flwr 2024-11-12 00:50:10,233 | server_app.py:111 | partition: dirichlet
dv - | INFO flwr 2024-11-12 00:50:10,233 | server_app.py:112 | fraction: 2
dv - | INFO flwr 2024-11-12 00:50:10,233 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-11-12 00:50:10,233 | app.py:79 | 
dv - | INFO flwr 2024-11-12 00:50:10,233 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-12 00:50:10,233 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-12 00:50:10,233 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-12 00:50:10,233 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-12 00:50:10,233 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:50:10,233 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-12 00:50:10,234 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:50:10,234 | fed_custom.py:200 | configure_fit: strategy returns 14 out of range 51 and round 25
dv - | INFO flwr 2024-11-12 00:50:10,234 | server.py:226 | configure_fit: strategy sampled 14 clients (out of 100)
dv - | DEBUG flwr 2024-11-12 00:50:13,437 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-12 00:50:13,437 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-12 00:50:18,839 | server.py:240 | aggregate_fit: received 14 results and 0 failures
dv - | INFO flwr 2024-11-12 00:50:18,844 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-12 00:50:19,465 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-12 00:50:19,465 | fed_custom.py:294 | aggregated accuracy: 0.10299830660424344
dv - | INFO flwr 2024-11-12 00:50:19,465 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:50:19,465 | server.py:113 | [ROUND 2]
dv - | DEBUG flwr 2024-11-12 00:50:19,465 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:50:19,465 | fed_custom.py:200 | configure_fit: strategy returns 17 out of range 52 and round 26
dv - | INFO flwr 2024-11-12 00:50:19,466 | server.py:226 | configure_fit: strategy sampled 17 clients (out of 100)
dv - | INFO flwr 2024-11-12 00:50:20,983 | server.py:240 | aggregate_fit: received 17 results and 0 failures
dv - | INFO flwr 2024-11-12 00:50:20,989 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-12 00:50:21,618 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-12 00:50:21,618 | fed_custom.py:294 | aggregated accuracy: 0.09901384600059766
dv - | INFO flwr 2024-11-12 00:50:21,618 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:50:21,618 | server.py:113 | [ROUND 3]
dv - | DEBUG flwr 2024-11-12 00:50:21,618 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:50:21,618 | fed_custom.py:200 | configure_fit: strategy returns 13 out of range 48 and round 24
dv - | INFO flwr 2024-11-12 00:50:21,618 | server.py:226 | configure_fit: strategy sampled 13 clients (out of 100)
dv - | INFO flwr 2024-11-12 00:50:22,627 | server.py:240 | aggregate_fit: received 13 results and 0 failures
dv - | INFO flwr 2024-11-12 00:50:22,631 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-12 00:50:23,446 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-12 00:50:23,446 | fed_custom.py:294 | aggregated accuracy: 0.09901384600059766
dv - | INFO flwr 2024-11-12 00:50:23,446 | server.py:112 | 
dv - | INFO flwr 2024-11-12 00:50:23,446 | server.py:113 | [ROUND 4]
dv - | DEBUG flwr 2024-11-12 00:50:23,446 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-12 00:50:23,446 | fed_custom.py:200 | configure_fit: strategy returns 15 out of range 49 and round 24
dv - | INFO flwr 2024-11-12 00:50:23,446 | server.py:226 | configure_fit: strategy sampled 15 clients (out of 100)
dv - | INFO flwr 2024-11-12 00:50:24,755 | server.py:240 | aggregate_fit: received 15 results and 0 failures
dv - | INFO flwr 2024-11-12 00:50:24,761 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
