round,accuracy,count
1,0.102,8
2,0.0996,8
3,0.1263,5
4,0.0996,7
5,0.0991,9
6,0.0994,8
7,0.1035,8
8,0.1592,5
9,0.1031,5
10,0.0994,3
11,0.1563,6
12,0.1876,6
13,0.1873,6
14,0.1411,8
15,0.1796,10
16,0.1412,5
17,0.1259,7
18,0.1053,8
19,0.1692,5
20,0.1629,7
21,0.1884,6
22,0.1714,9
23,0.1916,7
24,0.1593,5
25,0.1711,5
26,0.1985,9
27,0.1614,3
28,0.1834,8
29,0.1954,10
30,0.2035,10
31,0.2095,7
32,0.2204,7
33,0.2248,7
34,0.1693,8
35,0.2281,7
36,0.2207,9
37,0.1552,6
38,0.1817,2
39,0.1463,6
40,0.1941,6
41,0.237,8
42,0.2097,7
43,0.1486,7
44,0.2214,8
45,0.1551,6
46,0.1787,9
47,0.1881,9
48,0.1689,10
49,0.2757,9
50,0.2182,8
51,0.2179,12
52,0.2842,8
53,0.2328,7
54,0.2736,9
55,0.2067,6
56,0.2865,8
57,0.288,9
58,0.2422,7
59,0.2836,12
60,0.3316,8
61,0.1971,9
62,0.3133,5
63,0.1957,4
64,0.3141,10
65,0.1974,9
66,0.2894,8
67,0.265,7
68,0.1987,9
69,0.2238,5
70,0.2498,5
71,0.2085,9
72,0.2984,7
73,0.1994,9
74,0.2714,6
75,0.2512,7
76,0.2838,10
77,0.3125,8
78,0.2442,10
79,0.1721,4
80,0.3243,9
81,0.1937,4
82,0.2307,4
83,0.3234,6
84,0.297,6
85,0.2682,6
86,0.2724,7
87,0.1384,7
88,0.1636,6
89,0.1959,7
90,0.2669,8
91,0.2423,6
92,0.3024,9
93,0.2167,7
94,0.3558,8
95,0.2674,6
96,0.2981,6
97,0.2848,6
98,0.2929,8
99,0.3334,10
100,0.289,10
101,0.2819,6
102,0.3541,5
103,0.2429,7
104,0.3296,6
105,0.3536,8
106,0.3073,9
107,0.315,14
108,0.348,6
109,0.2126,7
110,0.2826,6
111,0.2455,5
112,0.2488,9
113,0.2744,6
114,0.2902,7
115,0.2675,5
116,0.2684,5
117,0.2304,7
118,0.2276,7
119,0.3421,9
120,0.2933,6
121,0.2512,9
122,0.2673,8
123,0.3111,9
124,0.2091,6
125,0.2739,8
126,0.3421,7
127,0.3008,5
128,0.3269,7
129,0.226,8
130,0.3414,9
131,0.3095,5
132,0.3191,5
133,0.2582,7
134,0.32,9
135,0.2257,5
136,0.2288,5
137,0.1622,4
138,0.3299,8
139,0.3101,6
140,0.3072,8
141,0.2975,7
142,0.2375,7
143,0.3554,8
144,0.2145,7
145,0.28,9
146,0.3059,4
147,0.281,7
148,0.3214,7
149,0.2609,5
150,0.3311,7
151,0.3505,9
152,0.2994,6
153,0.3294,9
154,0.3302,8
155,0.2155,7
156,0.247,6
157,0.2312,6
158,0.3286,9
159,0.3208,12
160,0.3664,9
161,0.302,8
162,0.2245,2
163,0.2419,4
164,0.3353,8
165,0.2445,5
166,0.321,11
167,0.2586,6
168,0.1889,5
169,0.1557,3
170,0.1944,4
171,0.2058,7
172,0.279,5
173,0.2437,4
174,0.3612,10
175,0.3014,9
176,0.3653,6
177,0.2062,5
178,0.3739,8
179,0.3326,9
180,0.3182,8
181,0.2726,5
182,0.3244,10
183,0.3946,8
184,0.2036,5
185,0.3543,10
186,0.3542,10
187,0.2403,7
188,0.3057,7
189,0.369,6
190,0.3301,6
191,0.3569,10
192,0.3247,8
193,0.2799,4
194,0.3759,10
195,0.2259,6
196,0.3094,5
197,0.245,4
198,0.3728,9
199,0.3421,6
200,0.3763,10
201,0.2171,6
202,0.2747,7
203,0.2638,5
204,0.3384,5
205,0.3475,8
206,0.3447,8
207,0.2229,6
208,0.2663,4
209,0.4051,9
210,0.3403,7
211,0.3673,7
212,0.359,7
213,0.382,5
214,0.3736,4
215,0.2986,7
216,0.3172,6
217,0.377,7
218,0.2935,5
219,0.3408,10
220,0.3593,7
221,0.3467,6
222,0.3992,8
223,0.3016,6
224,0.2977,7
225,0.3083,5
226,0.3677,9
227,0.3562,7
228,0.395,8
229,0.3349,10
230,0.2555,5
231,0.4348,11
232,0.2761,7
233,0.2318,3
234,0.3371,9
235,0.3415,9
236,0.2686,3
237,0.3818,8
238,0.2986,7
239,0.1501,4
240,0.2272,8
241,0.3441,7
242,0.2912,10
243,0.3475,9
244,0.3493,7
245,0.387,10
246,0.2476,5
247,0.2982,8
248,0.2895,5
249,0.3792,7
250,0.3323,7
251,0.2148,6
252,0.2525,3
253,0.3039,9
254,0.329,5
255,0.2742,7
256,0.3919,7
257,0.4089,8
258,0.311,10
259,0.3709,6
260,0.2535,3
261,0.3294,9
262,0.3192,5
263,0.3594,8
264,0.2612,3
265,0.3718,7
266,0.4206,10
267,0.2425,7
268,0.344,7
269,0.3726,9
270,0.3117,8
271,0.3588,8
272,0.347,3
273,0.2621,3
274,0.3421,7
275,0.3439,10
276,0.4038,9
277,0.3494,9
278,0.2947,7
279,0.3133,7
280,0.339,3
281,0.3607,7
282,0.3274,7
283,0.3453,6
284,0.3677,7
285,0.3108,3
286,0.2943,5
287,0.3709,10
288,0.3853,5
289,0.3769,8
290,0.2036,4
291,0.3884,7
292,0.2908,8
293,0.3723,7
294,0.3452,7
295,0.3883,7
296,0.3417,6
297,0.3254,4
298,0.3627,8
299,0.3215,7
300,0.409,6
301,0.3837,8
302,0.3321,6
303,0.3949,6
304,0.3811,10
305,0.3746,6
306,0.3953,7
307,0.361,5
308,0.3027,9
309,0.2637,6
310,0.3383,9
311,0.4307,6
312,0.3538,4
313,0.3852,6
314,0.3348,5
315,0.3712,8
316,0.3577,7
317,0.2571,8
318,0.3263,6
319,0.3402,6
320,0.3222,6
321,0.3787,13
322,0.3646,11
323,0.3073,5
324,0.3015,6
325,0.2913,4
326,0.3274,6
327,0.3667,8
328,0.3518,8
329,0.325,6
330,0.3823,8
331,0.3017,6
332,0.3644,5
333,0.3743,10
334,0.3448,6
335,0.2308,7
336,0.3073,6
337,0.3853,5
338,0.3669,7
339,0.4314,10
340,0.3541,7
341,0.3561,10
342,0.3666,10
343,0.3437,7
344,0.3199,3
345,0.3979,8
346,0.135,3
347,0.3425,9
348,0.3732,8
349,0.2719,6
350,0.315,6
351,0.3808,8
352,0.3179,9
353,0.3693,9
354,0.2698,8
355,0.3059,9
356,0.3864,9
357,0.3273,5
358,0.3366,8
359,0.3251,7
360,0.3303,7
361,0.4394,7
362,0.3652,5
363,0.3758,8
364,0.3241,5
365,0.3121,6
366,0.321,2
367,0.272,8
368,0.3483,8
369,0.3328,6
370,0.3535,8
371,0.2853,6
372,0.3311,7
373,0.2534,6
374,0.3738,6
375,0.3714,8
376,0.4394,9
377,0.3522,6
378,0.4182,7
379,0.369,5
380,0.4023,9
381,0.3974,7
382,0.3773,4
383,0.2889,6
384,0.4055,9
385,0.4205,7
386,0.4183,6
387,0.4173,7
388,0.4079,6
389,0.3929,6
390,0.3509,5
391,0.4287,7
392,0.406,9
393,0.2637,4
394,0.3058,7
395,0.4058,10
396,0.2788,8
397,0.2063,4
398,0.3681,7
399,0.4121,12
400,0.414,6
401,0.2648,5
402,0.3601,9
403,0.3103,7
404,0.3453,5
405,0.3606,8
406,0.2315,3
407,0.3616,7
408,0.3793,7
409,0.4314,8
410,0.377,6
411,0.4234,6
412,0.3457,10
413,0.2989,5
414,0.3688,8
415,0.4059,8
416,0.3691,6
417,0.4292,7
418,0.382,8
419,0.1688,1
420,0.3043,4
421,0.3949,7
422,0.4005,8
423,0.3225,4
424,0.3433,6
425,0.4413,8
426,0.3319,6
427,0.4043,10
428,0.3429,10
429,0.3788,9
430,0.4271,7
431,0.373,7
432,0.3196,8
433,0.4086,8
434,0.3827,8
435,0.3614,8
436,0.4178,11
437,0.4207,4
438,0.3661,5
439,0.4113,8
440,0.4082,7
441,0.3585,7
442,0.4232,7
443,0.3023,4
444,0.3186,4
445,0.3515,7
446,0.2806,6
447,0.3475,4
448,0.3574,8
449,0.4206,11
450,0.3523,4
451,0.4138,9
452,0.3978,8
453,0.3981,9
454,0.3926,8
455,0.347,5
456,0.2987,8
457,0.3083,5
458,0.3345,6
459,0.4136,7
460,0.3073,5
461,0.2859,4
462,0.3213,4
463,0.3574,7
464,0.4378,8
465,0.4472,5
466,0.4218,11
467,0.3665,7
468,0.3311,6
469,0.397,7
470,0.3938,10
471,0.3349,6
472,0.3743,8
473,0.4034,9
474,0.4245,10
475,0.3937,6
476,0.358,6
477,0.3744,7
478,0.4647,7
479,0.416,8
480,0.3911,6
481,0.3441,5
482,0.2988,4
483,0.373,8
484,0.3508,10
485,0.3447,6
486,0.2648,6
487,0.3114,7
488,0.3044,3
489,0.2469,6
490,0.3319,4
491,0.3298,6
492,0.4033,13
493,0.3837,7
494,0.4136,9
495,0.4028,9
496,0.2316,5
497,0.3838,6
498,0.4,5
499,0.4122,5
500,0.3832,8
501,0.4506,12
502,0.4477,7
503,0.3943,9
504,0.3673,8
505,0.4438,7
506,0.4315,9
507,0.2899,4
508,0.258,3
509,0.3671,9
510,0.4263,7
511,0.333,8
512,0.4065,9
513,0.36,5
514,0.4308,8
515,0.3444,9
516,0.3945,8
517,0.3624,9
518,0.364,8
519,0.4678,11
520,0.4339,8
521,0.4466,8
522,0.3351,5
523,0.3017,4
524,0.2515,2
525,0.3382,9
526,0.3129,6
527,0.4114,6
528,0.2901,7
