dv - | INFO flwr 2024-10-28 00:05:52,443 | server_app.py:101 | file writing: True
dv - | INFO flwr 2024-10-28 00:05:52,444 | server_app.py:102 | running in fed_adaptive
dv - | INFO flwr 2024-10-28 00:05:52,444 | server_app.py:103 | min num clients 2
dv - | INFO flwr 2024-10-28 00:05:52,444 | server_app.py:104 | num server rounds 100
dv - | INFO flwr 2024-10-28 00:05:52,444 | server_app.py:105 | config num local epochs 10
dv - | INFO flwr 2024-10-28 00:05:52,444 | server_app.py:106 | advanced logging False
dv - | INFO flwr 2024-10-28 00:05:52,444 | server_app.py:107 | partition: dirichlet
dv - | INFO flwr 2024-10-28 00:05:52,444 | server_app.py:108 | fraction: 32
dv - | INFO flwr 2024-10-28 00:05:52,444 | app.py:74 | Starting Flower ServerApp, config: num_rounds=100, no round_timeout
dv - | INFO flwr 2024-10-28 00:05:52,444 | app.py:79 | 
dv - | INFO flwr 2024-10-28 00:05:52,444 | server.py:92 | [INIT]
dv - | INFO flwr 2024-10-28 00:05:52,444 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-10-28 00:05:52,444 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-10-28 00:05:52,444 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-10-28 00:05:52,444 | server.py:112 | 
dv - | INFO flwr 2024-10-28 00:05:52,444 | server.py:113 | [ROUND 1]
dv - | INFO flwr 2024-10-28 00:05:52,444 | server.py:226 | configure_fit: strategy sampled 5 clients (out of 100)
dv - | DEBUG flwr 2024-10-28 00:05:54,661 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-10-28 00:05:54,661 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-10-28 00:05:59,562 | server.py:240 | aggregate_fit: received 5 results and 0 failures
dv - | INFO flwr 2024-10-28 00:05:59,564 | server.py:178 | configure_evaluate: strategy sampled 5 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:05:59,668 | server.py:192 | aggregate_evaluate: received 5 results and 0 failures
dv - | INFO flwr 2024-10-28 00:05:59,668 | fed_custom.py:232 | aggregated accuracy: 0.2974559686888454
dv - | INFO flwr 2024-10-28 00:05:59,668 | server.py:112 | 
dv - | INFO flwr 2024-10-28 00:05:59,668 | server.py:113 | [ROUND 2]
dv - | INFO flwr 2024-10-28 00:05:59,668 | server.py:226 | configure_fit: strategy sampled 6 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:06:03,677 | server.py:240 | aggregate_fit: received 6 results and 0 failures
dv - | INFO flwr 2024-10-28 00:06:03,679 | server.py:178 | configure_evaluate: strategy sampled 6 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:06:03,783 | server.py:192 | aggregate_evaluate: received 6 results and 0 failures
dv - | INFO flwr 2024-10-28 00:06:03,783 | fed_custom.py:232 | aggregated accuracy: 0.1765704584040747
dv - | INFO flwr 2024-10-28 00:06:03,783 | server.py:112 | 
dv - | INFO flwr 2024-10-28 00:06:03,783 | server.py:113 | [ROUND 3]
dv - | INFO flwr 2024-10-28 00:06:03,783 | server.py:226 | configure_fit: strategy sampled 2 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:06:04,585 | server.py:240 | aggregate_fit: received 2 results and 0 failures
dv - | INFO flwr 2024-10-28 00:06:04,586 | server.py:178 | configure_evaluate: strategy sampled 2 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:06:04,687 | server.py:192 | aggregate_evaluate: received 2 results and 0 failures
dv - | INFO flwr 2024-10-28 00:06:04,687 | fed_custom.py:232 | aggregated accuracy: 0.43414634146341463
dv - | INFO flwr 2024-10-28 00:06:04,687 | server.py:112 | 
dv - | INFO flwr 2024-10-28 00:06:04,687 | server.py:113 | [ROUND 4]
dv - | INFO flwr 2024-10-28 00:06:04,688 | server.py:226 | configure_fit: strategy sampled 2 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:06:05,590 | server.py:240 | aggregate_fit: received 2 results and 0 failures
dv - | INFO flwr 2024-10-28 00:06:05,591 | server.py:178 | configure_evaluate: strategy sampled 2 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:06:05,692 | server.py:192 | aggregate_evaluate: received 2 results and 0 failures
dv - | INFO flwr 2024-10-28 00:06:05,692 | fed_custom.py:232 | aggregated accuracy: 0.4007936507936508
dv - | INFO flwr 2024-10-28 00:06:05,692 | server.py:112 | 
dv - | INFO flwr 2024-10-28 00:06:05,692 | server.py:113 | [ROUND 5]
dv - | INFO flwr 2024-10-28 00:06:05,693 | server.py:226 | configure_fit: strategy sampled 7 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:06:10,201 | server.py:240 | aggregate_fit: received 7 results and 0 failures
dv - | INFO flwr 2024-10-28 00:06:10,203 | server.py:178 | configure_evaluate: strategy sampled 7 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:06:10,307 | server.py:192 | aggregate_evaluate: received 7 results and 0 failures
dv - | INFO flwr 2024-10-28 00:06:10,307 | fed_custom.py:232 | aggregated accuracy: 0.2855227882037534
dv - | INFO flwr 2024-10-28 00:06:10,307 | server.py:112 | 
dv - | INFO flwr 2024-10-28 00:06:10,307 | server.py:113 | [ROUND 6]
dv - | INFO flwr 2024-10-28 00:06:10,307 | server.py:226 | configure_fit: strategy sampled 4 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:06:11,309 | server.py:240 | aggregate_fit: received 4 results and 0 failures
dv - | INFO flwr 2024-10-28 00:06:11,311 | server.py:178 | configure_evaluate: strategy sampled 4 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:06:11,413 | server.py:192 | aggregate_evaluate: received 4 results and 0 failures
dv - | INFO flwr 2024-10-28 00:06:11,413 | fed_custom.py:232 | aggregated accuracy: 0.3347280334728033
dv - | INFO flwr 2024-10-28 00:06:11,413 | server.py:112 | 
dv - | INFO flwr 2024-10-28 00:06:11,413 | server.py:113 | [ROUND 7]
dv - | INFO flwr 2024-10-28 00:06:11,414 | server.py:226 | configure_fit: strategy sampled 4 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:06:13,218 | server.py:240 | aggregate_fit: received 4 results and 0 failures
dv - | INFO flwr 2024-10-28 00:06:13,219 | server.py:178 | configure_evaluate: strategy sampled 4 clients (out of 100)
dv - | INFO flwr 2024-10-28 00:06:13,322 | server.py:192 | aggregate_evaluate: received 4 results and 0 failures
dv - | INFO flwr 2024-10-28 00:06:13,322 | fed_custom.py:232 | aggregated accuracy: 0.4280639431616341
dv - | INFO flwr 2024-10-28 00:06:13,322 | server.py:112 | 
dv - | INFO flwr 2024-10-28 00:06:13,322 | server.py:113 | [ROUND 8]
dv - | INFO flwr 2024-10-28 00:06:13,322 | server.py:226 | configure_fit: strategy sampled 6 clients (out of 100)
