dv - | INFO flwr 2024-10-27 23:55:42,926 | server_app.py:101 | file writing: True
dv - | INFO flwr 2024-10-27 23:55:42,926 | server_app.py:102 | running in fed_avg
dv - | INFO flwr 2024-10-27 23:55:42,926 | server_app.py:103 | min num clients 2
dv - | INFO flwr 2024-10-27 23:55:42,926 | server_app.py:104 | num server rounds 100
dv - | INFO flwr 2024-10-27 23:55:42,926 | server_app.py:105 | config num local epochs 10
dv - | INFO flwr 2024-10-27 23:55:42,926 | server_app.py:106 | advanced logging False
dv - | INFO flwr 2024-10-27 23:55:42,926 | server_app.py:107 | partition: iid
dv - | INFO flwr 2024-10-27 23:55:42,926 | server_app.py:108 | fraction: 16
dv - | INFO flwr 2024-10-27 23:55:42,926 | app.py:74 | Starting Flower ServerApp, config: num_rounds=100, no round_timeout
dv - | INFO flwr 2024-10-27 23:55:42,926 | app.py:79 | 
dv - | INFO flwr 2024-10-27 23:55:42,926 | server.py:92 | [INIT]
dv - | INFO flwr 2024-10-27 23:55:42,926 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-10-27 23:55:42,926 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-10-27 23:55:42,926 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-10-27 23:55:42,926 | server.py:112 | 
dv - | INFO flwr 2024-10-27 23:55:42,926 | server.py:113 | [ROUND 1]
dv - | INFO flwr 2024-10-27 23:55:42,927 | server.py:226 | configure_fit: strategy sampled 12 clients (out of 100)
dv - | DEBUG flwr 2024-10-27 23:55:46,785 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-10-27 23:55:46,785 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-10-27 23:55:57,198 | server.py:240 | aggregate_fit: received 12 results and 0 failures
dv - | WARNING flwr 2024-10-27 23:55:57,202 | federal_avg.py:57 | No fit_metrics_aggregation_fn provided
dv - | INFO flwr 2024-10-27 23:55:57,202 | server.py:178 | configure_evaluate: strategy sampled 12 clients (out of 100)
dv - | INFO flwr 2024-10-27 23:55:57,308 | server.py:192 | aggregate_evaluate: received 12 results and 0 failures
dv - | INFO flwr 2024-10-27 23:55:57,308 | fed_custom.py:232 | aggregated accuracy: 0.10583333333333333
dv - | INFO flwr 2024-10-27 23:55:57,308 | server.py:112 | 
dv - | INFO flwr 2024-10-27 23:55:57,308 | server.py:113 | [ROUND 2]
dv - | INFO flwr 2024-10-27 23:55:57,308 | server.py:226 | configure_fit: strategy sampled 3 clients (out of 100)
dv - | INFO flwr 2024-10-27 23:55:58,111 | server.py:240 | aggregate_fit: received 3 results and 0 failures
dv - | INFO flwr 2024-10-27 23:55:58,112 | server.py:178 | configure_evaluate: strategy sampled 3 clients (out of 100)
dv - | INFO flwr 2024-10-27 23:55:58,214 | server.py:192 | aggregate_evaluate: received 3 results and 0 failures
dv - | INFO flwr 2024-10-27 23:55:58,214 | fed_custom.py:232 | aggregated accuracy: 0.09666666666666666
dv - | INFO flwr 2024-10-27 23:55:58,214 | server.py:112 | 
dv - | INFO flwr 2024-10-27 23:55:58,214 | server.py:113 | [ROUND 3]
dv - | INFO flwr 2024-10-27 23:55:58,214 | server.py:226 | configure_fit: strategy sampled 9 clients (out of 100)
