round,accuracy,count
1,0.10076923076923076,26
2,0.0975,26
3,0.10166666666666667,24
4,0.098125,24
5,0.1011842105263158,38
6,0.0965,30
7,0.10076923076923076,26
8,0.095625,16
9,0.10041666666666667,24
10,0.09833333333333333,18
11,0.0996,25
12,0.10142857142857142,21
13,0.10166666666666667,24
14,0.10018518518518518,27
15,0.10185714285714285,35
16,0.09869565217391305,23
17,0.09928571428571428,28
18,0.09925925925925926,27
19,0.0985,20
20,0.10159090909090909,22
21,0.10288461538461538,26
22,0.101,20
23,0.10388888888888889,27
24,0.098125,24
25,0.09894736842105263,19
26,0.10407407407407407,27
27,0.1025,20
28,0.10283333333333333,30
29,0.10080645161290322,31
30,0.09775862068965517,29
31,0.10318181818181818,22
32,0.0975,22
33,0.10068181818181818,22
34,0.10173076923076924,26
35,0.0996,25
36,0.10038461538461538,26
37,0.10340909090909091,22
38,0.10277777777777777,18
39,0.10454545454545454,22
40,0.1025,26
41,0.10616666666666667,30
42,0.10607142857142857,28
43,0.10571428571428572,21
44,0.10942307692307693,26
45,0.10854166666666666,24
46,0.10803571428571429,28
47,0.10983333333333334,30
48,0.11,32
49,0.11453125,32
50,0.11303571428571428,28
51,0.1154054054054054,37
52,0.12125,24
53,0.12055555555555555,27
54,0.12351851851851851,27
55,0.12861111111111112,18
56,0.135,26
57,0.13865384615384616,26
58,0.14592592592592593,27
59,0.15703125,32
60,0.16104166666666667,24
61,0.16683333333333333,30
62,0.16657894736842105,19
63,0.1686842105263158,19
64,0.1695,30
65,0.18270833333333333,24
66,0.18625,28
67,0.19339285714285714,28
68,0.19827586206896552,29
69,0.1972,25
70,0.2075,20
71,0.19283333333333333,30
72,0.20021739130434782,23
73,0.2032142857142857,28
74,0.2073684210526316,19
75,0.20288461538461539,26
76,0.20602941176470588,34
77,0.208,25
78,0.20344827586206896,29
79,0.21456521739130435,23
80,0.2093103448275862,29
81,0.21738095238095237,21
82,0.216,15
83,0.21136363636363636,22
84,0.21782608695652175,23
85,0.21875,28
86,0.2156,25
87,0.22685185185185186,27
88,0.23954545454545453,22
89,0.2298076923076923,26
90,0.2375925925925926,27
91,0.24619047619047618,21
92,0.2380357142857143,28
93,0.24404761904761904,21
94,0.2344,25
95,0.24975,20
96,0.23478260869565218,23
97,0.2511904761904762,21
98,0.24403225806451612,31
99,0.2566,25
100,0.25339285714285714,28
101,0.2544230769230769,26
102,0.25763157894736843,19
103,0.26413043478260867,23
104,0.25810344827586207,29
105,0.26,33
106,0.2698076923076923,26
107,0.2619736842105263,38
108,0.2611904761904762,21
109,0.27,28
110,0.28363636363636363,22
111,0.2673333333333333,15
112,0.276,35
113,0.2785185185185185,27
114,0.28613636363636363,22
115,0.2772222222222222,27
116,0.2767391304347826,23
117,0.2798,25
118,0.2882608695652174,23
119,0.288,30
120,0.2876,25
121,0.28924242424242425,33
122,0.29454545454545455,22
123,0.28979166666666667,24
124,0.2911111111111111,18
125,0.3023214285714286,28
126,0.3010344827586207,29
127,0.2940625,16
128,0.3057142857142857,28
129,0.30791666666666667,24
130,0.3093548387096774,31
131,0.31785714285714284,21
132,0.32285714285714284,14
133,0.31476190476190474,21
134,0.3175,28
135,0.31295454545454543,22
136,0.3345,20
137,0.322,15
138,0.3339655172413793,29
139,0.3423809523809524,21
140,0.335,26
141,0.33956521739130435,23
142,0.3385416666666667,24
143,0.3401666666666667,30
144,0.3566,25
145,0.3524074074074074,27
146,0.35229166666666667,24
147,0.3548,25
148,0.3526190476190476,21
149,0.3675,20
150,0.36153846153846153,26
151,0.36546875,32
152,0.36642857142857144,28
153,0.37272727272727274,33
154,0.36607142857142855,28
155,0.3729310344827586,29
156,0.36857142857142855,21
157,0.3725,24
158,0.38387096774193546,31
159,0.37583333333333335,36
160,0.37883333333333336,30
161,0.3718518518518519,27
162,0.3883333333333333,15
163,0.37833333333333335,21
164,0.38021739130434784,23
165,0.3884782608695652,23
166,0.3896875,32
167,0.37795454545454543,22
168,0.38537037037037036,27
