round,accuracy,count
1,0.10556775094791458,3
2,0.1015765316304131,1
3,0.13181001796048694,4
4,0.13021353023348634,3
5,0.1010776292157254,5
6,0.16842945519856317,3
7,0.14288565156655358,4
8,0.1586509678706845,4
9,0.20005986828976252,5
10,0.2237078427459589,2
11,0.205348233885452,1
12,0.20654559968070246,4
13,0.24486130512871682,3
14,0.23498303731790063,3
15,0.23109159848333666,5
16,0.2785871083616045,1
17,0.2311913789662742,6
18,0.25912991418878467,3
19,0.292057473558172,5
20,0.2165236479744562,4
21,0.2630213530233486,5
22,0.28287766912791856,4
23,0.29395330273398523,5
24,0.3032328876471762,4
25,0.24815406106565555,3
26,0.3005388146078627,4
27,0.34733586110556774,5
28,0.2743963280782279,7
29,0.3138096188385552,4
30,0.33486330073837556,5
31,0.2750947914587907,3
32,0.3527240071841948,5
33,0.3525244462183197,4
34,0.330672520454999,4
35,0.32129315505887046,5
36,0.3539213729794452,6
37,0.3519257633206945,3
38,0.38784673717820795,4
39,0.3531231291159449,5
40,0.3055278387547396,1
41,0.3917381760127719,5
42,0.3154061065655558,3
43,0.33675912991418877,1
44,0.30911993614049094,1
45,0.3792656156455797,2
46,0.39213729794452207,6
47,0.3847535422071443,5
48,0.41398922370784275,7
49,0.40381161444821395,4
50,0.38884454200758334,8
51,0.38954300538814607,5
52,0.4078028337657154,5
53,0.37287966473757733,4
54,0.3136100578726801,3
55,0.37437637198164037,5
56,0.3527240071841948,3
57,0.3162043504290561,3
58,0.37796846936739176,4
59,0.4068050289363401,4
60,0.44492117341847937,5
61,0.33216922769906204,4
62,0.40949910197565353,3
63,0.434643783675913,4
64,0.44083017361804033,6
65,0.3924366393933347,3
66,0.37956495709439236,3
67,0.46797046497705047,5
68,0.4029135901017761,3
69,0.43873478347635203,4
70,0.41608461384953105,3
71,0.410696467770904,4
72,0.38814607862702055,3
73,0.4215725404110956,7
74,0.3517262023548194,2
75,0.45430053881460786,8
76,0.369287567351826,2
77,0.4105966872879665,3
78,0.4577928557174217,5
79,0.4642785871083616,4
80,0.4090001995609659,4
81,0.4103971263220914,3
82,0.40161644382358813,4
83,0.3685891039712632,3
84,0.4453202953502295,4
85,0.498702853721812,6
86,0.4196767112352824,2
87,0.3698862502494512,2
88,0.37327878666932746,3
89,0.44112951506685294,6
90,0.47744961085611654,4
91,0.38625024945120734,2
92,0.4295549790460986,5
93,0.4619836360007982,3
94,0.37138295749351424,3
95,0.45509878267810816,4
96,0.42745958890441027,4
97,0.43833566154460185,2
98,0.4185791259229695,4
99,0.41219317501496705,4
100,0.4608860506884853,5
101,0.3853522251047695,4
102,0.4360407104370385,2
103,0.3939333466373977,2
104,0.34963081221313114,1
105,0.4963081221313111,7
106,0.406605467970465,3
107,0.3818599082019557,4
108,0.39163839552983437,3
109,0.410696467770904,4
110,0.42795849131909797,4
111,0.4582917581321094,2
112,0.37697066453801636,6
113,0.4767511474755538,6
114,0.4857313909399322,4
115,0.4554979046098583,4
116,0.4623827579325484,4
117,0.5161644382358811,4
118,0.4363400518858511,4
119,0.4590900019956097,7
120,0.40261424865296347,2
121,0.45000997804829374,3
122,0.4584913190979844,2
123,0.45489922171223307,4
124,0.4459189782478547,3
125,0.4893234883256835,5
126,0.458591099580922,4
127,0.4797445619636799,2
128,0.42835761325084815,4
129,0.46497705048892435,5
130,0.4172819796447815,5
131,0.4596886848932349,3
132,0.3672919576930752,2
133,0.4232688086210337,4
134,0.4071043703851527,4
135,0.42336858910397124,3
136,0.45390141688285773,2
137,0.42835761325084815,4
138,0.47854719616842945,3
139,0.4471163440431052,4
140,0.4609858311714229,4
141,0.3963280782278986,3
142,0.314707643184993,2
143,0.4860307323887448,5
144,0.5002993414488126,3
145,0.47535422071442823,3
146,0.46886848932348835,3
147,0.4487128317701058,3
148,0.4208740770305328,3
149,0.43983236878866494,3
150,0.46757134304530035,4
151,0.5008980243464378,6
152,0.4567950508880463,4
153,0.44651766114547997,3
154,0.4450209539014169,4
155,0.46846936739173817,3
156,0.40351227299940134,3
157,0.48004390341249253,5
158,0.473458391538615,7
159,0.4619836360007982,4
160,0.47715026940730393,6
161,0.43135102773897427,4
162,0.3547196168429455,1
163,0.3064258631011774,2
164,0.4666733186988625,5
165,0.4499101975653562,3
166,0.4880263420474955,4
167,0.4957094392336859,4
168,0.4348433446417881,1
169,0.3624027140291359,2
170,0.37517461584514067,2
171,0.4781480742366793,4
172,0.4086010776292157,2
173,0.41608461384953105,3
174,0.4203751746158451,6
175,0.48273797645180605,4
176,0.4743564158850529,5
177,0.46627419676711235,4
178,0.45450009978048295,4
179,0.45509878267810816,3
180,0.42596288166034724,4
181,0.49181800039912194,4
182,0.48174017162243066,8
183,0.4463181001796049,4
184,0.46886848932348835,4
185,0.46866892835761326,7
186,0.4738575134703652,5
187,0.3834563959289563,1
188,0.47824785471961684,3
189,0.42606266214328475,3
190,0.39912193175014965,2
191,0.46577529435242465,6
192,0.49690680502893636,4
193,0.5019956096587508,4
194,0.48333665934943126,6
195,0.4872280981839952,3
196,0.4216723208940331,2
197,0.4536020754340451,3
198,0.4845340251446817,5
199,0.43823588106166433,4
200,0.5003991219317502,4
