dv - | INFO flwr 2024-11-07 11:44:56,856 | server_app.py:101 | file writing: True
dv - | INFO flwr 2024-11-07 11:44:56,856 | server_app.py:102 | running in fed_cad
dv - | INFO flwr 2024-11-07 11:44:56,856 | server_app.py:103 | min num clients 2
dv - | INFO flwr 2024-11-07 11:44:56,856 | server_app.py:104 | num server rounds 200
dv - | INFO flwr 2024-11-07 11:44:56,856 | server_app.py:105 | config num local epochs 5
dv - | INFO flwr 2024-11-07 11:44:56,856 | server_app.py:106 | advanced logging False
dv - | INFO flwr 2024-11-07 11:44:56,856 | server_app.py:107 | partition: dirichlet
dv - | INFO flwr 2024-11-07 11:44:56,856 | server_app.py:108 | fraction: 2
dv - | INFO flwr 2024-11-07 11:44:56,856 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-11-07 11:44:56,856 | app.py:79 | 
dv - | INFO flwr 2024-11-07 11:44:56,857 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-07 11:44:56,857 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-07 11:44:56,857 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-07 11:44:56,857 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-07 11:44:56,857 | server.py:112 | 
dv - | INFO flwr 2024-11-07 11:44:56,857 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-07 11:44:56,857 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-07 11:44:56,857 | fed_custom.py:200 | configure_fit: strategy returns 16 out of range 51 and round 25
dv - | INFO flwr 2024-11-07 11:44:56,857 | server.py:226 | configure_fit: strategy sampled 16 clients (out of 100)
dv - | DEBUG flwr 2024-11-07 11:44:59,062 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-07 11:44:59,062 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-07 11:45:04,486 | server.py:240 | aggregate_fit: received 16 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:04,492 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:05,112 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:05,112 | fed_custom.py:294 | aggregated accuracy: 0.09971112660623568
dv - | INFO flwr 2024-11-07 11:45:05,112 | server.py:112 | 
dv - | INFO flwr 2024-11-07 11:45:05,112 | server.py:113 | [ROUND 2]
dv - | DEBUG flwr 2024-11-07 11:45:05,112 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-07 11:45:05,112 | fed_custom.py:200 | configure_fit: strategy returns 17 out of range 52 and round 26
dv - | INFO flwr 2024-11-07 11:45:05,112 | server.py:226 | configure_fit: strategy sampled 17 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:06,551 | server.py:240 | aggregate_fit: received 17 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:06,557 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:07,065 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:07,065 | fed_custom.py:294 | aggregated accuracy: 0.10230102599860544
dv - | INFO flwr 2024-11-07 11:45:07,066 | server.py:112 | 
dv - | INFO flwr 2024-11-07 11:45:07,066 | server.py:113 | [ROUND 3]
dv - | DEBUG flwr 2024-11-07 11:45:07,066 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-07 11:45:07,066 | fed_custom.py:200 | configure_fit: strategy returns 12 out of range 48 and round 24
dv - | INFO flwr 2024-11-07 11:45:07,066 | server.py:226 | configure_fit: strategy sampled 12 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:08,375 | server.py:240 | aggregate_fit: received 12 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:08,379 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:09,190 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:09,190 | fed_custom.py:294 | aggregated accuracy: 0.10230102599860544
dv - | INFO flwr 2024-11-07 11:45:09,190 | server.py:112 | 
dv - | INFO flwr 2024-11-07 11:45:09,190 | server.py:113 | [ROUND 4]
dv - | DEBUG flwr 2024-11-07 11:45:09,190 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-07 11:45:09,190 | fed_custom.py:200 | configure_fit: strategy returns 14 out of range 49 and round 24
dv - | INFO flwr 2024-11-07 11:45:09,190 | server.py:226 | configure_fit: strategy sampled 14 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:10,298 | server.py:240 | aggregate_fit: received 14 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:10,303 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:11,120 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:11,121 | fed_custom.py:294 | aggregated accuracy: 0.10419364478533719
dv - | INFO flwr 2024-11-07 11:45:11,121 | server.py:112 | 
dv - | INFO flwr 2024-11-07 11:45:11,121 | server.py:113 | [ROUND 5]
dv - | DEBUG flwr 2024-11-07 11:45:11,121 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-07 11:45:11,121 | fed_custom.py:200 | configure_fit: strategy returns 22 out of range 69 and round 34
dv - | INFO flwr 2024-11-07 11:45:11,121 | server.py:226 | configure_fit: strategy sampled 22 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:12,754 | server.py:240 | aggregate_fit: received 22 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:12,761 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:13,576 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:13,576 | fed_custom.py:294 | aggregated accuracy: 0.09901384600059766
dv - | INFO flwr 2024-11-07 11:45:13,576 | server.py:112 | 
dv - | INFO flwr 2024-11-07 11:45:13,576 | server.py:113 | [ROUND 6]
dv - | DEBUG flwr 2024-11-07 11:45:13,576 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-07 11:45:13,576 | fed_custom.py:200 | configure_fit: strategy returns 18 out of range 57 and round 28
dv - | INFO flwr 2024-11-07 11:45:13,576 | server.py:226 | configure_fit: strategy sampled 18 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:14,994 | server.py:240 | aggregate_fit: received 18 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:15,001 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:15,817 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:15,817 | fed_custom.py:294 | aggregated accuracy: 0.10439286781551947
dv - | INFO flwr 2024-11-07 11:45:15,817 | server.py:112 | 
dv - | INFO flwr 2024-11-07 11:45:15,817 | server.py:113 | [ROUND 7]
dv - | DEBUG flwr 2024-11-07 11:45:15,818 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-07 11:45:15,818 | fed_custom.py:200 | configure_fit: strategy returns 15 out of range 51 and round 25
dv - | INFO flwr 2024-11-07 11:45:15,818 | server.py:226 | configure_fit: strategy sampled 15 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:17,139 | server.py:240 | aggregate_fit: received 15 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:17,144 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:17,955 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:17,955 | fed_custom.py:294 | aggregated accuracy: 0.10528937145133978
dv - | INFO flwr 2024-11-07 11:45:17,956 | server.py:112 | 
dv - | INFO flwr 2024-11-07 11:45:17,956 | server.py:113 | [ROUND 8]
dv - | DEBUG flwr 2024-11-07 11:45:17,956 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-07 11:45:17,956 | fed_custom.py:200 | configure_fit: strategy returns 10 out of range 37 and round 18
dv - | INFO flwr 2024-11-07 11:45:17,956 | server.py:226 | configure_fit: strategy sampled 10 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:19,259 | server.py:240 | aggregate_fit: received 10 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:19,263 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-07 11:45:20,077 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-07 11:45:20,078 | fed_custom.py:294 | aggregated accuracy: 0.09901384600059766
dv - | INFO flwr 2024-11-07 11:45:20,078 | server.py:112 | 
dv - | INFO flwr 2024-11-07 11:45:20,078 | server.py:113 | [ROUND 9]
dv - | DEBUG flwr 2024-11-07 11:45:20,078 | fed_custom.py:174 | SMART sample
